5.55917E+17,racism
5.56169E+17,racism
5.5617E+17,racism
5.5617E+17,racism
5.5617E+17,racism
5.56172E+17,racism
5.56172E+17,racism
5.56206E+17,racism
5.56228E+17,racism
5.56281E+17,racism
5.56348E+17,racism
5.56349E+17,racism
5.56349E+17,racism
5.5635E+17,racism
5.5635E+17,racism
5.56351E+17,racism
5.56351E+17,racism
5.56351E+17,racism
5.56352E+17,racism
5.56352E+17,racism
5.56353E+17,racism
5.56518E+17,racism
5.56834E+17,racism
5.56837E+17,racism
5.56962E+17,racism
5.56963E+17,racism
5.56964E+17,racism
5.56966E+17,racism
5.56966E+17,racism
5.56967E+17,racism
5.56971E+17,racism
5.57022E+17,racism
5.57025E+17,racism
5.57025E+17,racism
5.57029E+17,racism
5.57031E+17,racism
5.57031E+17,racism
5.57031E+17,racism
5.57032E+17,racism
5.57037E+17,racism
5.57044E+17,racism
5.57045E+17,racism
5.57253E+17,racism
5.57256E+17,racism
5.57256E+17,racism
5.57257E+17,racism
5.57265E+17,racism
5.57271E+17,racism
5.57272E+17,racism
5.57274E+17,racism
5.57289E+17,racism
5.5729E+17,racism
5.5729E+17,racism
5.57291E+17,racism
5.57292E+17,racism
5.57293E+17,racism
5.57294E+17,racism
5.57295E+17,racism
5.57354E+17,racism
5.5736E+17,racism
5.57361E+17,racism
5.57362E+17,racism
5.57363E+17,racism
5.57364E+17,racism
5.57364E+17,racism
5.57366E+17,racism
5.5738E+17,racism
5.57402E+17,racism
5.5741E+17,racism
5.57623E+17,racism
5.57679E+17,racism
5.57718E+17,racism
5.57721E+17,racism
5.57724E+17,racism
5.57999E+17,racism
5.58E+17,racism
5.58E+17,racism
5.58002E+17,racism
5.58063E+17,racism
5.58066E+17,racism
5.58066E+17,racism
5.58067E+17,racism
5.58067E+17,racism
5.58068E+17,racism
5.58072E+17,racism
5.58073E+17,racism
5.58094E+17,racism
5.58379E+17,racism
5.58697E+17,racism
5.58698E+17,racism
5.58703E+17,racism
5.58703E+17,racism
5.58705E+17,racism
5.58775E+17,racism
5.58778E+17,racism
5.58804E+17,racism
5.58846E+17,racism
5.5887E+17,racism
5.59106E+17,racism
5.59107E+17,racism
5.59108E+17,racism
5.59224E+17,racism
5.75174E+17,racism
5.59225E+17,racism
5.59227E+17,racism
5.59232E+17,racism
5.59363E+17,racism
5.59365E+17,racism
5.59368E+17,racism
5.59408E+17,racism
5.59408E+17,racism
5.59409E+17,racism
5.59409E+17,racism
5.59409E+17,racism
5.59414E+17,racism
5.59415E+17,racism
5.59417E+17,racism
5.59418E+17,racism
5.59418E+17,racism
5.59419E+17,racism
5.59422E+17,racism
5.59422E+17,racism
5.59423E+17,racism
5.59423E+17,racism
5.59425E+17,racism
5.59444E+17,racism
5.59463E+17,racism
5.59469E+17,racism
5.59473E+17,racism
5.59527E+17,racism
5.59559E+17,racism
5.5959E+17,racism
5.59754E+17,racism
5.59938E+17,racism
5.60135E+17,racism
5.60136E+17,racism
5.6021E+17,racism
5.60211E+17,racism
5.6023E+17,racism
5.60285E+17,racism
5.60291E+17,racism
5.60291E+17,racism
5.60294E+17,racism
5.60295E+17,racism
5.60296E+17,racism
5.60298E+17,racism
5.60299E+17,racism
5.60299E+17,racism
5.603E+17,racism
5.603E+17,racism
5.603E+17,racism
5.60305E+17,racism
5.60305E+17,racism
5.60306E+17,racism
5.60307E+17,racism
5.60308E+17,racism
5.60308E+17,racism
5.60308E+17,racism
5.60309E+17,racism
5.6031E+17,racism
5.60311E+17,racism
5.60311E+17,racism
5.60312E+17,racism
5.60312E+17,racism
5.60312E+17,racism
5.60313E+17,racism
5.60313E+17,racism
5.60313E+17,racism
5.60314E+17,racism
5.60314E+17,racism
5.60314E+17,racism
5.60314E+17,racism
5.60315E+17,racism
5.60316E+17,racism
5.60316E+17,racism
5.60317E+17,racism
5.60318E+17,racism
5.60319E+17,racism
5.60319E+17,racism
5.60319E+17,racism
5.60319E+17,racism
5.60467E+17,racism
5.60933E+17,racism
5.60934E+17,racism
5.60934E+17,racism
5.60981E+17,racism
5.60981E+17,racism
5.61016E+17,racism
5.61019E+17,racism
5.6102E+17,racism
5.61167E+17,racism
5.61167E+17,racism
5.61168E+17,racism
5.61168E+17,racism
5.61331E+17,racism
5.61378E+17,racism
5.61379E+17,racism
5.61385E+17,racism
5.61385E+17,racism
5.61386E+17,racism
5.61406E+17,racism
5.61407E+17,racism
5.61408E+17,racism
5.61408E+17,racism
5.61552E+17,racism
5.61553E+17,racism
5.61553E+17,racism
5.61553E+17,racism
5.61559E+17,racism
5.6156E+17,racism
5.61701E+17,racism
5.61702E+17,racism
5.61702E+17,racism
5.61703E+17,racism
5.61704E+17,racism
5.61704E+17,racism
5.6171E+17,racism
5.6171E+17,racism
5.61711E+17,racism
5.61711E+17,racism
5.61711E+17,racism
5.61712E+17,racism
5.61713E+17,racism
5.61716E+17,racism
5.61746E+17,racism
5.61747E+17,racism
5.61936E+17,racism
5.61937E+17,racism
5.61937E+17,racism
5.61938E+17,racism
5.61938E+17,racism
5.61956E+17,racism
5.61976E+17,racism
5.62049E+17,racism
5.62053E+17,racism
5.62054E+17,racism
5.62248E+17,racism
5.62248E+17,racism
5.62248E+17,racism
5.62249E+17,racism
5.6225E+17,racism
5.6225E+17,racism
5.62251E+17,racism
5.62251E+17,racism
5.62252E+17,racism
5.62258E+17,racism
5.62274E+17,racism
5.62274E+17,racism
5.62333E+17,racism
5.62336E+17,racism
5.62336E+17,racism
5.62336E+17,racism
5.62337E+17,racism
5.6234E+17,racism
5.62353E+17,racism
5.62358E+17,racism
5.62394E+17,racism
5.6242E+17,racism
5.62423E+17,racism
5.62424E+17,racism
5.62424E+17,racism
5.62663E+17,racism
5.62663E+17,racism
5.62664E+17,racism
5.62666E+17,racism
5.62667E+17,racism
5.62708E+17,racism
5.62717E+17,racism
5.62719E+17,racism
5.62719E+17,racism
5.6272E+17,racism
5.62727E+17,racism
5.63014E+17,racism
5.63016E+17,racism
5.63017E+17,racism
5.63151E+17,racism
5.63159E+17,racism
5.6316E+17,racism
5.6316E+17,racism
5.63169E+17,racism
5.63174E+17,racism
5.63175E+17,racism
5.6336E+17,racism
5.6336E+17,racism
5.63361E+17,racism
5.63361E+17,racism
5.63362E+17,racism
5.63362E+17,racism
5.63363E+17,racism
5.63363E+17,racism
5.63363E+17,racism
5.63364E+17,racism
5.63367E+17,racism
5.63368E+17,racism
5.63368E+17,racism
5.63369E+17,racism
5.63369E+17,racism
5.6337E+17,racism
5.6337E+17,racism
5.63373E+17,racism
5.63373E+17,racism
5.63397E+17,racism
5.634E+17,racism
5.63455E+17,racism
5.63459E+17,racism
5.63461E+17,racism
5.63462E+17,racism
5.63462E+17,racism
5.63464E+17,racism
5.63464E+17,racism
5.63464E+17,racism
5.63464E+17,racism
5.63465E+17,racism
5.63465E+17,racism
5.63467E+17,racism
5.63467E+17,racism
5.63469E+17,racism
5.63482E+17,racism
5.63482E+17,racism
5.63482E+17,racism
5.63482E+17,racism
5.63482E+17,racism
5.63482E+17,racism
5.63482E+17,racism
5.63483E+17,racism
5.6351E+17,racism
5.6351E+17,racism
5.63512E+17,racism
5.63513E+17,racism
5.63513E+17,racism
5.63517E+17,racism
5.63517E+17,racism
5.63517E+17,racism
5.63543E+17,racism
5.63543E+17,racism
5.63545E+17,racism
5.63545E+17,racism
5.63545E+17,racism
5.63577E+17,racism
5.63577E+17,racism
5.63577E+17,racism
5.63578E+17,racism
5.63579E+17,racism
5.63715E+17,racism
5.63716E+17,racism
5.63719E+17,racism
5.63719E+17,racism
5.63755E+17,racism
5.63755E+17,racism
5.63756E+17,racism
5.63798E+17,racism
5.63856E+17,racism
5.63876E+17,racism
5.63877E+17,racism
5.64107E+17,racism
5.64108E+17,racism
5.64109E+17,racism
5.64109E+17,racism
5.64118E+17,racism
5.64127E+17,racism
5.64129E+17,racism
5.64129E+17,racism
5.64129E+17,racism
5.64129E+17,racism
5.6413E+17,racism
5.64169E+17,racism
5.64169E+17,racism
5.6417E+17,racism
5.6417E+17,racism
5.6417E+17,racism
5.64171E+17,racism
5.64172E+17,racism
5.64173E+17,racism
5.64173E+17,racism
5.64173E+17,racism
5.64174E+17,racism
5.64177E+17,racism
5.64178E+17,racism
5.64178E+17,racism
5.64178E+17,racism
5.64179E+17,racism
5.64179E+17,racism
5.6418E+17,racism
5.64183E+17,racism
5.64208E+17,racism
5.64209E+17,racism
5.6421E+17,racism
5.6421E+17,racism
5.64223E+17,racism
5.64224E+17,racism
5.64224E+17,racism
5.64225E+17,racism
5.64226E+17,racism
5.64226E+17,racism
5.64231E+17,racism
5.64242E+17,racism
5.64242E+17,racism
5.64262E+17,racism
5.64266E+17,racism
5.64274E+17,racism
5.64274E+17,racism
5.64277E+17,racism
5.64278E+17,racism
5.64279E+17,racism
5.64279E+17,racism
5.6428E+17,racism
5.64282E+17,racism
5.64447E+17,racism
5.64452E+17,racism
5.64453E+17,racism
5.64453E+17,racism
5.64453E+17,racism
5.64454E+17,racism
5.64454E+17,racism
5.64455E+17,racism
5.64455E+17,racism
5.64455E+17,racism
5.64456E+17,racism
5.64461E+17,racism
5.64461E+17,racism
5.64461E+17,racism
5.64462E+17,racism
5.64462E+17,racism
5.64462E+17,racism
5.64462E+17,racism
5.64463E+17,racism
5.64465E+17,racism
5.64466E+17,racism
5.64466E+17,racism
5.64466E+17,racism
5.64467E+17,racism
5.64469E+17,racism
5.64471E+17,racism
5.64474E+17,racism
5.64474E+17,racism
5.64474E+17,racism
5.64475E+17,racism
5.64485E+17,racism
5.64485E+17,racism
5.64485E+17,racism
5.64486E+17,racism
5.64486E+17,racism
5.64486E+17,racism
5.64488E+17,racism
5.64488E+17,racism
5.64488E+17,racism
5.64494E+17,racism
5.64496E+17,racism
5.64501E+17,racism
5.64502E+17,racism
5.64534E+17,racism
5.64534E+17,racism
5.64535E+17,racism
5.64535E+17,racism
5.64537E+17,racism
5.64537E+17,racism
5.64538E+17,racism
5.64591E+17,racism
5.64592E+17,racism
5.64592E+17,racism
5.64593E+17,racism
5.64595E+17,racism
5.64596E+17,racism
5.64597E+17,racism
5.64598E+17,racism
5.64598E+17,racism
5.64601E+17,racism
5.64601E+17,racism
5.64603E+17,racism
5.64604E+17,racism
5.64605E+17,racism
5.64605E+17,racism
5.64606E+17,racism
5.64606E+17,racism
5.64608E+17,racism
5.64632E+17,racism
5.64636E+17,racism
5.64637E+17,racism
5.6464E+17,racism
5.6464E+17,racism
5.64641E+17,racism
5.64642E+17,racism
5.64797E+17,racism
5.64797E+17,racism
5.64798E+17,racism
5.64808E+17,racism
5.64808E+17,racism
5.64853E+17,racism
5.64853E+17,racism
5.64854E+17,racism
5.64854E+17,racism
5.64855E+17,racism
5.64855E+17,racism
5.64856E+17,racism
5.64857E+17,racism
5.64858E+17,racism
5.64875E+17,racism
5.64875E+17,racism
5.64876E+17,racism
5.64879E+17,racism
5.64884E+17,racism
5.64884E+17,racism
5.64885E+17,racism
5.64885E+17,racism
5.64885E+17,racism
5.64886E+17,racism
5.64886E+17,racism
5.64887E+17,racism
5.64887E+17,racism
5.64887E+17,racism
5.64887E+17,racism
5.64888E+17,racism
5.64888E+17,racism
5.64888E+17,racism
5.64904E+17,racism
5.64905E+17,racism
5.64906E+17,racism
5.64906E+17,racism
5.64907E+17,racism
5.6491E+17,racism
5.64912E+17,racism
5.64914E+17,racism
5.6493E+17,racism
5.64931E+17,racism
5.64952E+17,racism
5.64952E+17,racism
5.64954E+17,racism
5.64956E+17,racism
5.64956E+17,racism
5.64973E+17,racism
5.64991E+17,racism
5.64991E+17,racism
5.65006E+17,racism
5.65008E+17,racism
5.65011E+17,racism
5.65012E+17,racism
5.65013E+17,racism
5.65025E+17,racism
5.65178E+17,racism
5.65185E+17,racism
5.65192E+17,racism
5.65194E+17,racism
5.65196E+17,racism
5.65226E+17,racism
5.65278E+17,racism
5.65281E+17,racism
5.65282E+17,racism
5.65283E+17,racism
5.65283E+17,racism
5.65292E+17,racism
5.65295E+17,racism
5.65296E+17,racism
5.65303E+17,racism
5.65304E+17,racism
5.65308E+17,racism
5.65387E+17,racism
5.65391E+17,racism
5.65526E+17,racism
5.65527E+17,racism
5.65549E+17,racism
5.6555E+17,racism
5.65554E+17,racism
5.65563E+17,racism
5.65681E+17,racism
5.65681E+17,racism
5.65682E+17,racism
5.65683E+17,racism
5.65683E+17,racism
5.65744E+17,racism
5.65745E+17,racism
5.65749E+17,racism
5.65881E+17,racism
5.65882E+17,racism
5.65886E+17,racism
5.65887E+17,racism
5.65888E+17,racism
5.65888E+17,racism
5.65889E+17,racism
5.6589E+17,racism
5.65895E+17,racism
5.65895E+17,racism
5.65905E+17,racism
5.65906E+17,racism
5.65906E+17,racism
5.65907E+17,racism
5.65908E+17,racism
5.65908E+17,racism
5.65913E+17,racism
5.65914E+17,racism
5.65914E+17,racism
5.65915E+17,racism
5.65915E+17,racism
5.65919E+17,racism
5.65935E+17,racism
5.65935E+17,racism
5.65937E+17,racism
5.65938E+17,racism
5.65977E+17,racism
5.65978E+17,racism
5.65992E+17,racism
5.66006E+17,racism
5.66006E+17,racism
5.66007E+17,racism
5.66034E+17,racism
5.66055E+17,racism
5.66057E+17,racism
5.66075E+17,racism
5.66076E+17,racism
5.66076E+17,racism
5.66077E+17,racism
5.66079E+17,racism
5.6608E+17,racism
5.6608E+17,racism
5.6608E+17,racism
5.66081E+17,racism
5.66082E+17,racism
5.66082E+17,racism
5.66083E+17,racism
5.66084E+17,racism
5.66085E+17,racism
5.66085E+17,racism
5.66099E+17,racism
5.66099E+17,racism
5.66295E+17,racism
5.66296E+17,racism
5.66296E+17,racism
5.66309E+17,racism
5.6631E+17,racism
5.66316E+17,racism
5.66317E+17,racism
5.66318E+17,racism
5.66339E+17,racism
5.66342E+17,racism
5.66362E+17,racism
5.66362E+17,racism
5.66363E+17,racism
5.66364E+17,racism
5.66394E+17,racism
5.66394E+17,racism
5.66394E+17,racism
5.66395E+17,racism
5.66396E+17,racism
5.66396E+17,racism
5.66396E+17,racism
5.66397E+17,racism
5.66397E+17,racism
5.66397E+17,racism
5.66398E+17,racism
5.66398E+17,racism
5.66405E+17,racism
5.66406E+17,racism
5.66406E+17,racism
5.66406E+17,racism
5.66407E+17,racism
5.66408E+17,racism
5.66418E+17,racism
5.66482E+17,racism
5.6649E+17,racism
5.66491E+17,racism
5.66491E+17,racism
5.66492E+17,racism
5.66493E+17,racism
5.66493E+17,racism
5.66494E+17,racism
5.66494E+17,racism
5.66495E+17,racism
5.66495E+17,racism
5.66496E+17,racism
5.66496E+17,racism
5.66496E+17,racism
5.66619E+17,racism
5.66627E+17,racism
5.66701E+17,racism
5.66703E+17,racism
5.66708E+17,racism
5.66716E+17,racism
5.66738E+17,racism
5.66752E+17,racism
5.66815E+17,racism
5.66816E+17,racism
5.66817E+17,racism
5.66818E+17,racism
5.66818E+17,racism
5.66825E+17,racism
5.66825E+17,racism
5.66982E+17,racism
5.66982E+17,racism
5.66984E+17,racism
5.66984E+17,racism
5.66989E+17,racism
5.6701E+17,racism
5.67011E+17,racism
5.67011E+17,racism
5.67013E+17,racism
5.67014E+17,racism
5.67015E+17,racism
5.67016E+17,racism
5.67016E+17,racism
5.67021E+17,racism
5.67027E+17,racism
5.67028E+17,racism
5.67028E+17,racism
5.67029E+17,racism
5.6703E+17,racism
5.6703E+17,racism
5.67031E+17,racism
5.67031E+17,racism
5.67032E+17,racism
5.67032E+17,racism
5.67033E+17,racism
5.67034E+17,racism
5.67034E+17,racism
5.67035E+17,racism
5.67035E+17,racism
5.67036E+17,racism
5.67036E+17,racism
5.67037E+17,racism
5.67038E+17,racism
5.6704E+17,racism
5.67047E+17,racism
5.6705E+17,racism
5.67072E+17,racism
5.67073E+17,racism
5.67073E+17,racism
5.67073E+17,racism
5.67073E+17,racism
5.67074E+17,racism
5.67074E+17,racism
5.67074E+17,racism
5.67074E+17,racism
5.67075E+17,racism
5.67077E+17,racism
5.67077E+17,racism
5.67078E+17,racism
5.67079E+17,racism
5.67079E+17,racism
5.67079E+17,racism
5.67079E+17,racism
5.6708E+17,racism
5.6708E+17,racism
5.67081E+17,racism
5.67081E+17,racism
5.67081E+17,racism
5.67082E+17,racism
5.67082E+17,racism
5.67083E+17,racism
5.67083E+17,racism
5.67083E+17,racism
5.67084E+17,racism
5.67084E+17,racism
5.67121E+17,racism
5.67134E+17,racism
5.67136E+17,racism
5.67198E+17,racism
5.67198E+17,racism
5.67205E+17,racism
5.67351E+17,racism
5.67352E+17,racism
5.67352E+17,racism
5.6736E+17,racism
5.67361E+17,racism
5.67361E+17,racism
5.67363E+17,racism
5.67365E+17,racism
5.67365E+17,racism
5.6738E+17,racism
5.67385E+17,racism
5.67396E+17,racism
5.67398E+17,racism
5.67399E+17,racism
5.67434E+17,racism
5.67434E+17,racism
5.6744E+17,racism
5.67476E+17,racism
5.67477E+17,racism
5.67489E+17,racism
5.67491E+17,racism
5.67491E+17,racism
5.67535E+17,racism
5.6754E+17,racism
5.67544E+17,racism
5.67573E+17,racism
5.67577E+17,racism
5.67581E+17,racism
5.67581E+17,racism
5.67706E+17,racism
5.67707E+17,racism
5.67714E+17,racism
5.67734E+17,racism
5.67736E+17,racism
5.67758E+17,racism
5.67759E+17,racism
5.67762E+17,racism
5.67762E+17,racism
5.67763E+17,racism
5.67763E+17,racism
5.67765E+17,racism
5.67815E+17,racism
5.67816E+17,racism
5.67817E+17,racism
5.67817E+17,racism
5.67818E+17,racism
5.67821E+17,racism
5.67821E+17,racism
5.67827E+17,racism
5.67842E+17,racism
5.67842E+17,racism
5.67843E+17,racism
5.67843E+17,racism
5.67844E+17,racism
5.67844E+17,racism
5.67884E+17,racism
5.67904E+17,racism
5.67932E+17,racism
5.67937E+17,racism
5.6794E+17,racism
5.67942E+17,racism
5.68079E+17,racism
5.68099E+17,racism
5.68105E+17,racism
5.68107E+17,racism
5.68107E+17,racism
5.68108E+17,racism
5.68111E+17,racism
5.68165E+17,racism
5.68191E+17,racism
5.68209E+17,racism
5.68241E+17,racism
5.68271E+17,racism
5.68272E+17,racism
5.68272E+17,racism
5.68273E+17,racism
5.68273E+17,racism
5.68273E+17,racism
5.68273E+17,racism
5.68274E+17,racism
5.68277E+17,racism
5.68414E+17,racism
5.68426E+17,racism
5.68427E+17,racism
5.68479E+17,racism
5.68481E+17,racism
5.68482E+17,racism
5.68539E+17,racism
5.68542E+17,racism
5.68544E+17,racism
5.68546E+17,racism
5.68547E+17,racism
5.68547E+17,racism
5.68549E+17,racism
5.6856E+17,racism
5.6857E+17,racism
5.68571E+17,racism
5.68572E+17,racism
5.68583E+17,racism
5.68583E+17,racism
5.68584E+17,racism
5.68584E+17,racism
5.68585E+17,racism
5.68585E+17,racism
5.68585E+17,racism
5.68586E+17,racism
5.68586E+17,racism
5.68588E+17,racism
5.68832E+17,racism
5.68832E+17,racism
5.68832E+17,racism
5.68833E+17,racism
5.68833E+17,racism
5.68834E+17,racism
5.6894E+17,racism
5.68942E+17,racism
5.69353E+17,racism
5.69354E+17,racism
5.69592E+17,racism
5.69594E+17,racism
5.69594E+17,racism
5.69294E+17,racism
5.69597E+17,racism
5.69626E+17,racism
5.69627E+17,racism
5.69628E+17,racism
5.69636E+17,racism
5.69637E+17,racism
5.69659E+17,racism
5.6966E+17,racism
5.6966E+17,racism
5.6966E+17,racism
